"","SRR19525013","SRR19525014","SRR19525015","SRR19525016","SRR19525017","SRR19525018"
"RPS6KA5",12.2576823754802,13.1987037004063,12.4287249619124,13.2976608890819,13.3832066510669,12.3914316121784
"PPP4R3A",11.0232177110915,10.8873371413666,10.9617535953755,11.0229519150668,11.064381929282,10.9227008643537
"C14orf93",7.19219550767341,7.24754489872334,7.09619555815228,6.94613094637173,6.88787778503307,7.23959068321207
"PSMB5",8.35880348427805,8.33537527276826,8.35733049107995,8.36431018551283,8.49823477694872,8.42847490810093
"YY1",10.6106652148279,10.5314662176184,10.6660155071127,10.5720424661196,10.6991737764583,10.4885771608387
"ACIN1",11.7476064704312,11.5461963721696,11.5058392545298,11.6150061876072,11.3857366007222,11.5258475778316
"CCNB1IP1",8.2782781559994,8.50381148408842,8.21999605421384,8.26283209584586,8.33554126846504,8.10904520779549
"TRIP11",11.421911934751,11.5698630332476,11.5460125455209,11.5274132662398,11.4648546229833,11.4757465300518
"APEX1",9.89072212665682,9.64530221432121,9.87819302715658,9.56824476666308,9.68600512193567,9.54300618987618
"PABPN1",10.0677509900714,10.395257385057,10.261297378945,10.2614238752124,10.161656428465,10.326065645853
"EFS",7.63182528706737,7.90216980518179,7.62249098299216,7.42221616267113,7.63492665289839,8.09843540338992
"ARHGAP5",12.4075593994672,12.7794954365401,12.524042461168,12.7800134008188,13.507492828933,12.5103670012503
"CINP",7.78484730496265,8.0453665611952,7.91061288701764,7.79397275154405,7.49415290383557,7.86050043706019
"SRP54",10.3116773133736,10.1232633108653,10.2510409626229,10.4598087413005,10.2205650738635,10.0993291307114
"CHD8",11.2091386925244,11.3730699175189,11.2113499895515,11.3305316170347,11.2149233130298,11.2406621983499
"PCK2",7.19219550767341,7.00580323340013,6.97956347568781,7.26981227924108,6.99228015310125,7.59460739986831
"PRORP",9.46906331845448,9.30062261065713,9.46023410971394,9.71299797878059,9.30232057349619,9.43983985786284
"DCAF11",9.20020321736265,9.35747262984899,9.37152523936813,9.3748933729182,9.27980760896107,9.47439160761548
"PSMA6",9.55574815140691,9.48738524148331,9.74751374708467,9.73519988234988,9.66535257037669,9.77573279924614
"NFKBIA",9.49687653420055,9.71645002386899,9.66973276618051,9.62425315552124,9.21005819469847,9.69023229009526
"EMC9",5.78177867117709,5.81640650419499,6.54447608749223,6.78886826226939,6.47304753943984,6.4150720678559
"PSME2",9.80242989762571,9.2653945623749,9.74219085353944,9.47990132713168,9.38266535785131,9.53532880749913
"BRMS1L",7.68787608878641,7.70602652221495,7.96807333488747,7.85981003446731,8.12060506587751,7.91031849047821
"REC8",7.57327123928614,7.58396083553738,7.3683374775697,7.8007039317279,7.45216410812676,7.63280284642139
"TM9SF1",9.20020321736265,9.10181706950124,9.02762531031673,9.41570909600595,9.10886157504953,8.99166987721413
"SEC23A",10.3215836693958,10.088861958287,10.2303061897089,10.2835807047589,10.6219506951416,10.2683160865926
"GMPR2",8.83317397386201,8.7966372120519,8.58211559810775,8.50389595390965,8.55987142894763,8.51394893838102
"PNN",11.1938234382761,11.1184949440275,11.0984568353802,11.0866323109411,10.9072760693053,11.2858365681696
"RABGGTA",7.48017137469319,7.16112638631184,7.20231887003807,7.25963778247808,7.22854498882114,7.3190431886719
"NFATC4",9.32126239704918,9.42283790171749,9.1108394546373,9.06997985580817,9.00818516616543,9.77247405009459
"PLTP",7.66014901561218,7.84431163633612,8.11041053383509,7.44884796610256,7.34534558792461,8.31028768070112
"PCIF1",7.99679325315681,8.15420200979081,7.73865841524946,7.90405057204442,7.75528872026846,7.91031849047821
"GSS",8.18013424918933,8.2105842375742,8.11041053383509,8.2141328608659,7.90254800199056,8.10375055418824
"MMP9",6.0321114246953,5.87483969334883,5.63064215677671,6.12237948143524,5.74126753824427,5.86989666124404
"TRPC4AP",9.99882693202138,9.71297518929645,9.82255684136376,9.86475073385496,9.97030648278247,9.73278089334723
"PYGB",10.157430938269,9.45234914904582,9.73684814680496,10.2661169030963,10.0652304916464,9.77573279924614
"ABHD12",7.71503306419072,8.34907860339329,8.40595272233567,8.22401073850851,8.01871652999708,8.35965373811463
"PROCR",7.70604252149869,6.91263059300934,7.63457976328412,7.85336969445194,7.31716108554767,7.71311804798929
"GINS1",6.88521213196922,6.8986661144675,7.10540892441997,6.75763559467782,7.43497463876912,7.08669073613927
"NINL",7.99679325315681,8.23547107247905,8.10193521927289,8.02302767411899,8.34436237154513,8.45343314374923
"CD40",6.45458735885042,6.40289875013269,6.60468993119557,6.86316562114532,6.74162183725925,6.59720605649815
"UQCC1",9.26348959657242,9.48534785302684,9.24335015441379,9.16141375131538,9.05410663323099,9.18122936470694
"ZMYND8",11.0455740751524,11.0445658570957,11.3570081004374,11.5385972417917,11.2676987064833,10.9116558528017
"SGK2",7.27067842681197,6.32984690090202,6.688535158803,6.6751692906855,6.64289933348963,6.78118692224434
"IFT52",8.03970865292615,8.00513441803547,8.07619060195245,8.13245760081976,8.19602387117619,8.0715462738578
"MYBL2",6.62736858947596,6.27715031549034,6.61916981578168,6.21644732757431,6.88787778503307,6.54042723673393
"HNF4A",6.0791278354589,5.81640650419499,6.0165011748885,5.87253291031351,7.05298004998082,6.76576308131018
"NDRG3",8.58531831946163,8.95297144447897,8.63237834716934,8.49176629828603,8.57113308018938,8.36405597242691
"SLA2",6.36892975282578,6.57201004446083,6.76594556871007,6.08775740248689,6.45207995071095,6.55973537831082
"RAB5IF",8.074469753941,7.77003418413774,8.180417064771,8.53573804762421,8.2814063651657,7.86682928943431
"NFATC2",7.79332243307563,7.85086445822568,7.97741792209342,7.84689836754432,8.04627315037384,8.50602955217851
"PABPC1L",8.19907459005702,8.38939805232452,8.23165210217207,8.38637690200351,8.67558718155893,9.12080233170602
"STK4",10.1157327600905,10.1708426180213,10.2979891192168,10.1604212884886,10.229957858883,10.0328474020738
"ADNP",11.3449739275391,11.3818288395966,11.3883686498037,11.3327681395101,11.2981263918307,11.4045422741648
"PFDN4",8.08813084261977,7.9816001966323,8.24704236680641,8.19416280072988,8.30873736449775,7.81534397868104
"DOK5",6.67148731531759,6.09116958006874,6.13163862190315,5.74525369341324,5.91735166358278,5.86989666124404
"CSTF1",8.67732267231887,8.62833279412436,8.85990330382353,8.82950530856007,8.81749421836538,8.68826225667071
"RAE1",8.46632453555631,8.47503504622785,8.27357071465646,8.31909971976045,8.56363534785289,8.40306293173087
"TPD52L2",10.1887036402164,9.92147409790165,9.92941604315528,10.1285551838161,10.0199067025683,9.91668831055242
"DNAJC5",9.75720556141611,9.44397926052564,9.42407660135817,9.57962286200031,9.53287207491149,9.25567494604955
"NELFCD",9.80445208754184,9.61022954640263,9.53455049728831,9.53160639646628,9.58514372146263,9.3810476597815
"CTSZ",9.90586577484007,9.91544370147601,9.74618487310957,10.0298692740911,9.7013017508916,9.95598179084724
"PRPF6",9.87541715445102,9.90482922310203,9.54223428924763,9.6991625544725,9.68600512193567,9.67460059015108
"PRELID3B",9.7233965472377,9.79577684284402,9.59045845733024,9.7198659884448,9.86263637583644,10.0205472753315
"MTG2",8.30176525309137,8.0453665611952,8.19241029306116,8.01158748810445,8.09451803420492,8.28725584482715
"PSMA7",9.10132986693875,8.69737059050187,9.18946138447122,9.24495293474419,9.3067809182891,8.98319641411584
"SLCO4A1",8.40821459784249,7.41324672921694,7.32312839843413,8.47542837305081,8.18126657832212,7.12113913220941
"MRGBP",7.19219550767341,6.85567952438861,7.15043267663704,7.23903244391939,7.19752348559587,7.17642644800489
"TCFL5",7.83491127815337,7.59193220508566,7.72187086825328,7.81406556086324,7.76203968393894,7.83488297664313
"DIDO1",10.7428670739077,10.7090907961145,10.6483718558099,10.7255257398673,10.5450609916509,10.6882319577106
"GID8",9.03715502269853,9.27723401644327,9.20118147994946,8.8950742715913,9.06205883420727,9.21292243277884
"SLC17A9",7.04881997550246,7.11547589300762,7.08690969619208,6.99821751714837,7.46067277069311,7.15461683197118
"ARFGAP1",8.87250825729612,8.75299804078603,8.6809093545119,9.05642535590495,8.91750297509065,9.08433293196136
"PTK6",5.92385987038451,6.42589180070955,6.0165011748885,6.39795965410231,6.55235346241808,6.61540592874611
"GMEB2",7.50144851481615,7.60773032395641,7.7162274848895,7.5005018337628,7.69293476594659,7.57114206789461
"ADISSP",7.61259729715117,7.58396083553738,7.52152269974238,7.25963778247808,7.71404687220086,7.60233626520511
"SPEF1",5.92385987038451,5.65603945847996,5.98370470912788,5.81440308761915,6.04321063655581,6.08385728509835
"CDC25B",8.74258969547606,8.90479350137501,8.46934417850118,8.92526350369369,8.87593309554812,8.638557733599
"ISM1",6.55719921987797,6.94004537258823,7.22745114140041,6.54687360839565,6.64289933348963,6.47994961651383
"RNF24",9.15321646828563,9.24141712759356,8.9875139828515,9.53939796527702,9.62134703617092,9.52373505007061
"ARFRP1",8.83715688631488,8.3168917101907,8.22777765284106,8.36431018551283,8.49429107477712,8.32392576991044
"NDUFAF5",7.65077543585593,8.07339561901939,7.7105599696677,7.8403957342367,7.74168319093578,7.89185158374444
"TRIB3",6.96996317038738,6.09116958006874,6.49662356542122,6.29948142582848,6.86017175953268,6.11827955502505
"RASSF2",9.3184285557745,10.0902004154089,8.8623738079616,9.18649577635344,8.97485368447087,10.1148376355604
"CSNK2A1",11.234806968245,11.3374922702771,11.2825919031633,11.2570671895156,11.2371967662182,11.1799819183947
"SLC52A3",6.95351731405033,6.96680715529975,7.22745114140041,7.25963778247808,7.32662682850559,6.52070948128754
"CDS2",10.1902495724143,10.3162896269538,10.0644681831282,10.2484385732023,10.2612133592792,10.3327098606303
"HM13",10.7280541142227,10.0467395434767,10.380702217697,10.6020359691678,10.1604287350737,10.1453618334111
"SNPH",6.53260561513384,5.74689415689397,6.37378213047089,6.24517317058588,6.33876621873717,6.75010893342945
"SIRPB1",6.39845540054401,6.22050379585279,6.90559856531047,6.69220432065084,6.00450798510417,6.21181024674463
"SEC23B",9.73192375475391,9.69194760296582,9.76336501186344,9.95768559665411,9.5961010244097,9.64994091975444
"FERMT1",8.39193788927789,7.20510454873693,8.23936861667996,8.26760917237696,7.9384543238511,7.71311804798929
"CCM2L",6.4269794791961,6.05427758097835,6.29450015488341,5.92360178199953,6.3140973851121,6.45885359625319
"PLCB4",12.4683134547569,10.5616695141208,10.5499321814902,11.3724434434247,10.2794197931684,9.96742093762862
"MYL9",9.45624013714703,8.34452579574398,9.21087523614452,8.82630602995639,8.98326009158918,9.29945598815988
"HCK",6.48135280617215,6.15897157313626,6.29450015488341,6.93272568978438,6.23496586723243,6.29437772125897
"TM9SF4",9.80242989762571,9.94534575924629,9.84631104889794,9.87861998500226,9.84285904998002,9.97735604943563
"CRNKL1",9.32973037090323,9.60273524032582,9.44882820125918,9.31025975703447,9.2661275726977,9.29034975163833
"POFUT1",9.58900519404998,9.95125222683849,9.72610269682847,9.54714739733042,9.82280559016549,9.94300297423622
"SAMHD1",9.85605375107284,10.1821818585883,10.1188241826553,10.5140635797821,10.1518054189064,11.0710387220143
"KIF3B",10.2902169946801,10.8139750284998,10.4637715065603,10.6305084948965,10.5534982649438,10.7257178333704
"MROH8",6.50734008931429,6.91263059300934,6.8723333855263,6.65784012135635,6.40856697788443,6.47994961651383
"NOP56",10.0146254565274,9.78919369149336,10.0537753883318,9.69742370899101,9.59428061310445,9.60848494685543
"MANBAL",7.74164466195011,8.20050271947703,8.08912331373317,8.01731957211983,7.95605682419854,8.11957368067624
"IDH3B",8.49196101559266,8.56745064899708,8.56393817781151,8.4081000317843,8.47840434621957,8.47795402032016
"MAPRE1",10.4458163844509,9.99336327135287,10.2779245182318,10.2472522603055,10.2805500839785,9.90929234144282
"JAG1",10.201024835593,10.6513761501352,10.2815934950446,10.5786571209339,10.4933722373994,10.5023911133337
"CDK5RAP1",8.57098397310607,8.36714247824073,8.38185345125966,8.3373604719705,8.28599904996254,8.24481011931659
"SNTA1",6.98617417972032,6.37926170216674,6.15737460544751,6.35022006735589,6.3859480984429,6.55973537831082
"TTI1",8.72116740557585,8.67232708938349,8.7467012165169,8.77078235286143,8.7793033800766,8.5832821565708
"E2F1",6.33830281534313,6.15897157313626,6.3924480059002,5.96964213222627,6.07946330055097,6.45885359625319
"RPRD1B",9.16589836267442,9.17965036441177,9.35938681802659,9.28727704830552,9.14921154277388,9.11564921297288
"PXMP4",7.77631805517158,8.24530183798072,7.91061288701764,7.8007039317279,8.02427251808749,8.8213350200472
"CHMP4B",9.62380188362058,9.67775603689425,9.70436737608393,9.82232092026798,9.46073763893893,9.49631241599763
"CST3",9.3631095027169,9.08572708688785,9.5314654063958,9.61506904511499,9.60516857068516,9.60848494685543
"CST4",5.78177867117709,6.0148886067028,5.86995989107494,6.35022006735589,7.30762280249139,6.95087858741478
"ACTR5",7.43652650436694,6.95350556191391,7.34593701051075,7.25963778247808,6.80254572335101,7.06315252758102
"WFDC2",8.12170009770294,9.90482922310203,10.3926244575992,9.99917469721918,10.2520230335069,10.2832580473188
"AHCY",10.157430938269,10.3333376906115,10.0112966954477,9.78188394777433,9.89254108972716,10.1071042862715
"PPP1R16B",7.69699050131453,7.19425911895744,7.12362335046507,6.78886826226939,7.01694453069418,7.07498067149294
"FAM83D",6.39845540054401,6.42589180070955,6.63343758042956,6.18651349764428,6.83174361071917,6.36891676923465
"EPPIN",5.92385987038451,6.15897157313626,6.22919754242576,5.87253291031351,6.17701314981777,6.34483497046095
"DHX35",7.87525037177475,7.77003418413774,7.75523652180132,7.80740141521782,7.74850334896558,7.87939848021786
"DNTTIP1",7.78484730496265,7.57594039609237,7.5729862929988,7.3578078933239,7.95021466353939,7.45563586284992
"MAP1LC3A",6.88521213196922,7.09197598704436,6.66136717206125,7.06016610687091,7.02908134560771,7.12113913220941
"PIGU",7.99679325315681,7.92091747247845,7.95393484134023,7.92257592396497,7.8404969815729,7.58683248280952
"ACOT8",8.21775874982301,8.05664716372008,7.54750992816698,7.84689836754432,7.2980107123455,7.63280284642139
"APMAP",8.81712940214416,8.69026053926299,8.82991645852577,8.71991303810787,8.57113308018938,8.66362897606164
"ZNF516",11.60497463373,12.2072272163253,11.6905233999231,11.4563745480469,11.5775523569246,11.9871225145308
"ADNP2",8.96632251342026,8.92002543686089,9.0899615758301,9.00087849173484,9.39945929391444,8.81815629581126
"RBFA",8.90699986116832,8.73584855269485,8.66963965127096,8.92227330640423,8.92625459381232,9.03329611352362
"USP14",10.2974060462163,10.362417648681,10.4103247221532,10.4700113723957,10.7259578389394,10.5296277494581
"VAPA",10.6760785253642,10.8284686491084,10.7960468977287,10.7625088466123,10.8467954013013,10.6865046593033
"METTL4",8.52211839608389,8.59059126896209,8.46934417850118,8.44637016320787,8.72001152631555,8.57574526521361
"LPIN2",9.87156529813515,10.5176156039378,10.6080479260539,10.4972027760594,10.6632466400938,10.3404228807787
"SMCHD1",12.2402742924448,12.2999511312289,12.3510643347367,12.4730176063332,12.321668270583,12.188685021887
"MYOM1",6.48135280617215,7.46688539358432,7.77161072653472,7.65166014419716,7.65698029101682,8.59823585083388
"MYL12A",11.5898453235708,12.2924235806067,11.9103365808148,12.1426997662792,12.3020666356202,11.8263186315423
"CEP76",7.32034898260666,7.66908373693031,7.59797328610634,7.64412603737655,7.64231907763756,7.70601524489477
"CEP192",10.8841339220956,10.8260631461474,10.5822599473948,10.6726308271743,10.6484460974548,10.5544658496348
"RNMT",9.79837695422427,9.81858306128667,9.78163961712989,9.91196939452343,9.79298358558131,9.67460059015108
"SMAD7",7.98950749465863,8.33995805277314,7.77702440728718,7.92257592396497,8.27217514586392,8.23519856207776
"LIPG",9.15002829572028,8.62086499652149,8.79411024957967,9.03446610115838,8.80170638220488,9.07904596683776
"LAMA1",6.50734008931429,6.96680715529975,7.29205224975592,6.77336783582519,7.11067344499813,7.90419085547617
"RNF125",8.5613458958032,9.2653945623749,8.34312114360475,8.0058312088766,8.6439913990577,9.23683168050731
"ANKRD12",11.849327117781,11.5102014599275,11.4572405312333,11.8344693462654,11.579388587808,11.2657408868661
"POLI",9.92643106784559,9.99193151833879,9.82129566987401,10.4710276709401,9.96187079433612,9.98862700762427
"MIB1",11.2533933652507,11.3981097783881,11.3926119861235,11.2517580986381,11.4220057518424,11.4176108535806
"RBBP8",10.2610962135993,9.76423449524314,10.0135058921174,9.94895006140583,10.1231020933056,9.32420304296165
"RIOK3",10.9693637530413,10.6081548777682,10.8189369137291,11.0813208944544,11.0372438319348,10.2821141572104
"CSTF2",7.19219550767341,7.87033355652487,7.74420744354905,7.61354946357531,7.45216410812676,7.72721046106537
"MXRA5",8.97717493938531,10.0481177676408,9.04943026003754,8.66355399891757,9.01366524820659,10.1466197251986
"PSMD10",8.55650195654569,8.54787146908513,8.35024393775714,8.3373604719705,8.40879884573906,8.33294409840717
"ATG4A",7.81843031399296,8.26475653403543,8.13552727197284,7.77357334900509,7.42629209717665,8.1911005303111
"STS",9.04404810366285,9.03074176758387,9.65705674853624,9.12554093974765,8.92334337688403,9.31749622466551
"TBL1X",10.941204348776,10.906437463913,10.4766288958071,10.2766205932437,10.5213614142912,10.6585824669087
"PGRMC1",10.8395512113226,10.5373616602201,10.3177778479456,10.4266658720112,10.4508432569269,11.3168602743171
"POLA1",9.22161188856917,8.99094765370993,9.12732429135552,9.0427405714188,9.04075345092328,8.89556094446974
"MID1",8.99151715743822,9.26301485116774,9.48117844175858,8.45473424922529,9.02727380639281,9.51008934892725
"NKAP",8.12170009770294,8.62833279412436,8.37837646774727,8.32368742817266,8.14620619868726,8.25435543897764
"NXT2",7.29576258155202,8.29343625868236,7.73865841524946,8.0058312088766,8.00191148204788,7.65519702379196
"MCTS2",6.86745724221269,6.79558316110587,7.1415629614968,6.8774327141888,6.49353189199938,6.89717786208252
"ALG13",10.023327971691,10.4263059368465,10.0612686852394,10.2257296710799,10.3457134396174,10.2543844426288
"PRPS2",10.047418458377,10.1362785568318,10.3504573693988,9.5625216689424,10.0062996495107,10.4716229531364
"MOSPD1",8.16736137635693,8.07339561901939,8.12302626231994,7.85981003446731,8.20090812922469,7.96425404768923
"AMMECR1",8.94067316442871,8.53599161814036,8.93220872647325,8.70603282269264,9.11651470956138,8.5795187603279
"CHRDL1",6.73423329828875,6.8701963346265,6.31507591617739,6.18651349764428,5.91735166358278,6.57865516412357
"WDR13",8.80903844455837,9.46894355305268,9.12116479864997,8.98950403724297,9.02184599245709,9.64638324621889
"SUV39H1",6.53260561513384,6.76421556173883,6.72796744941335,6.54687360839565,6.55235346241808,6.79638864314868
"PAGE4",6.67148731531759,6.0148886067028,6.42858114429901,6.15521988412261,5.80953474577351,6.50055881527065
"SRPX",7.96741320365638,7.51836560931018,8.42628328719464,8.55915441601155,8.33995880693167,8.11431952903649
"XIAP",10.98990636158,10.7837167902786,10.8758333589832,10.9181042561978,10.9618044839759,10.8010808491052
"STAG2",11.7823166192896,11.8142821608891,11.6256755653277,11.6418582310075,11.8068299545407,11.4408399123946
"ATP11C",9.66669921197149,9.43766957344869,9.87819302715658,9.48192488183725,9.88809487424649,9.73278089334723
"ABCD1",7.09368277987441,7.19425911895744,6.8723333855263,7.23903244391939,7.16568686454518,7.38463037889098
"CCDC22",7.19219550767341,7.09197598704436,6.86101744278626,7.09581318303915,7.13298411165188,7.09828543972354
"SYP",6.27325126389919,6.09116958006874,6.15737460544751,5.81440308761915,6.14609966272341,5.96643134053654
"PLP2",9.00217967796997,8.2255699963921,8.17639604856175,9.08874200203187,8.60803358935055,8.2685512767849
"PLS3",10.4393331290857,11.2528867795493,10.8377380443759,10.9016225791738,11.5122460458078,10.7720585709043
"NAA10",8.45071429211415,8.12244735497054,8.34312114360475,8.30059598640225,8.19112227937776,8.27793507645292
"ELF4",8.72977533258617,9.27723401644327,9.16373267980301,9.0205674985225,9.17141646844626,8.81177736495454
"SMARCA1",9.76345704545153,10.0740561219836,10.1002402194518,9.91645765240095,10.1859928141774,10.3600686496453
"MTMR8",6.64967362856907,6.78001592860665,6.98974573646802,6.74166277503304,6.60769489833989,6.78118692224434
"ASB9",6.45458735885042,6.05427758097835,5.86995989107494,5.74525369341324,5.74126753824427,6.24037382786124
"ZC3H12B",7.33246238817642,7.60773032395641,7.05860347833893,7.16403951140193,7.09935873437904,7.67721633906626
"RBBP7",9.96850308828314,9.64530221432121,9.90343711156652,9.83975871706227,9.69452337391725,9.70910928093457
"KCND1",6.64967362856907,6.12596636409371,6.15737460544751,6.78886826226939,6.45207995071095,6.75010893342945
"SLC25A14",7.17860825694136,7.31846091736537,7.31543190217502,7.64412603737655,7.18700426217678,7.4980868044081
"FMR1",10.6014050018363,10.6720635909249,10.8921136010025,10.6919323285006,10.8391495111262,10.5043537625145
"PIM2",6.67148731531759,6.66398054058065,7.10540892441997,6.27281627260943,6.66004002457137,6.81137595454636
"SCML2",7.12266901813715,6.8701963346265,7.24392280749994,7.21807418634227,7.12188112972851,7.05120347857858
"SLC35A2",7.97481792173779,7.55974963308914,7.79313496427569,8.14814488279251,8.30421937759249,7.9583660451685
"PQBP1",8.18647661263211,8.07893323324933,8.05875488267714,8.26283209584586,8.2057751807337,8.10375055418824
"PCSK1N",5.8589945250949,5.92617356810045,5.91102734417651,6.32525737407327,6.33876621873717,5.92066258899369
"EMD",8.38646986520563,8.05101849156949,8.26604284007793,8.15333450411467,8.26753639940391,8.26383546251194
"TAFAZZIN",8.08131731593025,7.61555833406631,7.81956195482198,8.0343727702567,7.36378853849835,7.76861235296129
"RAB40AL",6.39845540054401,6.27715031549034,6.07682799490839,6.08775740248689,6.00450798510417,6.04736452120754
"PGK1",11.1915120530072,11.0651072525985,11.4014825527164,11.2055185228176,11.3246444710063,11.1287662343067
"MAGT1",10.6187193542042,10.3219947791643,10.5800279156932,10.5031762145286,10.3348743676237,10.162873004465
"SMS",10.0093785489549,10.2603378837608,9.86111378464529,10.2329396945105,10.3337859579284,10.0369241708206
"PHEX",6.75432413661033,6.8986661144675,6.33512558230113,6.35022006735589,6.57116086321268,6.57865516412357
"UBL4A",7.89105367186147,7.55157793538786,7.52806863285062,7.55016162333803,7.90859895581887,7.71311804798929
"CD99L2",8.5613458958032,8.85174661937073,8.62655737542311,8.4379557680295,8.54089907750296,8.8620223264953
"EEA1",11.5331751319758,10.9275335413535,11.2664967049719,11.2369072153741,11.1434800643355,10.8161657096847
"RP2",8.36438085822553,8.27917048442856,8.40253533832705,8.49582118936136,8.42963311860301,8.42427154460477
"JADE3",8.38646986520563,8.20555267176897,8.23551573592067,8.05678424039087,8.5021674163394,8.0715462738578
"CDK16",9.54852012531437,9.66522220511673,9.62559097855072,9.4199385357753,9.69282376446284,9.72942304538299
"USP11",9.13720384249758,9.01948515252975,8.91328459613674,8.81343616767836,8.79852758038923,9.07639510686401
"HTATSF1",9.82252478306263,9.58001437053167,9.73014167422288,9.73519988234988,9.5118035379855,9.69884353843146
"TIMP1",8.77204576488507,8.02252215760748,8.49839819307122,8.40378236369333,8.00753620978764,8.2965144538883
"KLHL4",6.27325126389919,6.12596636409371,6.48009652936474,6.42084382879158,6.3859480984429,6.47994961651383
"GABRE",11.0370164579912,10.4608413294174,10.8667086755667,11.5018033874144,10.8159653845648,9.87932177198967
"FGD1",7.40278257292042,7.30857539753936,7.48153309467074,7.13041477504557,7.37290940319205,7.83488297664313
"PIN4",7.85925957649585,8.34907860339329,7.98669874028095,7.87894825204911,7.90859895581887,8.03299184052387
"PORCN",7.56325139353815,7.00580323340013,7.34593701051075,7.1859439369744,7.09935873437904,7.47278535206803
"MAGED2",9.83840066484643,10.2745310630769,9.86723685087465,9.92983892014121,9.99807316530322,10.4101366697464
"RBM3",11.2848119675547,10.8919443578724,11.2623287340307,11.2452425480718,11.177220846806,10.8122112941648
"KLF8",9.55574815140691,10.0781092182564,9.58897575357113,9.72328770678355,9.78662556356575,9.68677326757604
"SRPX2",7.69699050131453,8.57520658000107,8.03664310750778,7.97667921027907,7.93253567695733,8.39018140955781
"SYTL4",8.66838786785383,9.46067039108942,8.83495853502247,8.36431018551283,8.69283931544892,9.34193557940289
"ZDHHC15",7.12266901813715,6.76421556173883,7.02959378131739,6.6222457575519,6.77252498362266,7.12113913220941
"CENPI",7.20563190317696,7.01851237492466,7.29989451418338,6.91915815538605,7.07639850676201,6.8551221672828
"DRP2",5.68078617309776,6.0148886067028,5.9487089665859,5.65487613730048,5.91735166358278,5.74337905007271
"TAF7L",6.88521213196922,6.53259677522936,6.35468395787874,6.08775740248689,6.28862643992935,6.63327124221848
"PBDC1",8.36438085822553,7.99928887712845,8.10617941522066,8.06785377900184,7.92659106109051,7.83488297664313
"GLA",7.75909418866131,8.24039517912433,7.93485143814183,7.82729524406473,8.14112393770555,8.68476943949081
"ARMCX3",10.1700217114886,10.508640778388,10.5430730932322,10.3535972869724,10.5683768994224,10.7121991820922
"BEX4",7.84307648677438,7.99341814712805,7.78778633885454,7.79397275154405,7.78870681907597,8.34636295577262
"RUBCNL",7.66945631703779,7.43137852536214,7.85060173171425,7.02339656475809,6.80254572335101,7.66991737977038
"FGF14",6.0791278354589,6.09116958006874,5.98370470912788,6.50679285968562,6.07946330055097,6.36891676923465
"HTR2A",7.56325139353815,6.82605089716094,7.6164045069871,7.28991282955817,7.39988237902096,6.81137595454636
"NDFIP2",9.46138319851464,9.34178114501267,9.61688821893146,9.55869353511169,9.73472152258317,9.51400140128568
"TNFSF13B",6.62736858947596,6.4482853864376,6.7149917335617,6.89151683263452,6.53316057259441,6.6850063238728
"FNDC3A",11.3906876304284,11.5442471429225,11.4203091233992,11.1495227438094,11.4357550523047,11.3823168607849
"CDADC1",7.81843031399296,7.96367849423054,7.79846227496219,7.64412603737655,7.83413156837109,7.72721046106537
"CAB39L",7.3681140766775,7.72770695473927,7.56031059049459,7.5005018337628,7.82130945349596,7.53106628530583
"KLF5",11.3091788028459,11.3620459099728,11.530693435774,12.1903355056275,12.3823459241015,10.9546196753993
"STK24",11.0188783721703,11.1302394922834,11.0525270582633,11.173431209357,11.4153386675422,10.934389655209
"ACP5",6.58116519904518,6.82605089716094,6.5598924951253,6.95937849506492,6.57116086321268,6.8261561287997
"DNAJC3",11.3233222044619,10.5275224728284,11.0989763485592,11.298278378975,10.9519135517207,10.5325156419752
"UGGT2",10.1141045902616,10.4608413294174,10.4368849446901,10.2672877726994,10.4090879889453,10.5535184167373
"ARHGEF7",10.4380329676773,10.2885856347032,10.1761377174772,10.3873685504325,10.1738760804459,10.2636871744702
"FGF9",7.71503306419072,8.70091223142141,8.23936861667996,9.21845686744013,9.22192227235056,7.87312853945107
"PARP4",11.585744782361,12.0260163546892,11.8303337892624,12.105257449413,12.0279908218921,11.6287737877414
"SUPT20H",10.3201726430853,10.2839160108335,10.2843391025385,10.3852135036943,10.4306260632229,10.2752316579036
"MRPS31",8.61820783187606,8.81306961200802,8.57910230120202,8.71645575176889,8.66513371979046,8.62402846594182
"SLC25A15",8.01841967306481,7.74196622700689,8.11883387455685,7.71043074498262,7.9384543238511,7.90419085547617
"KPNA3",9.98641801893806,9.90938789007062,10.133114175959,10.1940618890465,10.490445513492,9.92551351535449
"FLT1",9.32973037090323,9.10979443323583,9.49233055667226,9.20133603769172,9.17630430312309,9.07639510686401
"RGCC",7.51195652768362,8.26475653403543,7.77161072653472,7.38581483739139,7.77543987229611,7.93455521292918
"VWA8",9.90586577484007,9.64712459741518,9.94223148035858,9.60582573238476,9.62491759636834,10.0770684731083
"DGKH",11.0809714053746,10.8980644916287,11.1429683183148,11.1322909306356,11.5515965637615,10.8287474073229
"KATNAL1",9.66001066172203,9.74224652047725,9.62848020125478,9.29421075267065,9.37631645726279,9.60482279453636
"INTS6",10.7333619562292,10.9379669033501,11.0901190608458,10.9203372248264,10.9547464652089,11.0314548000962
"DHRS12",7.00215816166839,6.82605089716094,7.15923717965749,7.02339656475809,6.74162183725925,7.16557109658522
